,Identificador,Nombre,Latitud,Longitud
77,Restaurante Español,Casa Pueblo,40.414613812304566,-3.6985981117031455
78,Restaurante Español,Astór Gastrobar,40.412729999999996,-3.7096169999999997
79,Restaurante Español,El Paraguas,40.42386542247894,-3.6858135323939885
80,Restaurante Español,Cannibal Raw Bar,40.42250153573088,-3.6942481725337766
81,Restaurante Español,Restaurante Viva Madrid,40.41516746717612,-3.699833628259341
82,Restaurante Español,Bodegas Rosell,40.40380252043165,-3.6906202941279647
83,Restaurante Español,Mercado de Antón Martín,40.41152590000001,-3.6987288
84,Restaurante Español,Bar La Campana,40.414881954231625,-3.706774570000363
85,Restaurante Español,Pez Tortilla,40.4242382067626,-3.706568309829162
86,Restaurante Español,La Maruca,40.42747655521919,-3.6839650810190783
87,Restaurante Español,La Manduca de Azagra,40.428413255,-3.69965323
88,Restaurante Español,Membibre,40.434911771333695,-3.7131862406723166
89,Restaurante Español,Las Tortillas de Gabino,40.433971269705076,-3.693840964089531
90,Restaurante Español,Museo del Jamón,40.41634303650022,-3.705682248281336
91,Restaurante Español,Venta El Buscón,40.41611688876583,-3.7017447829143073
92,Restaurante Español,El Senador,40.4207696667416,-3.7114585151950714
93,Restaurante Español,La Tasquería,40.42238601054716,-3.673697687593717
94,Restaurante Español,Muñagorri,40.43129825360115,-3.677328070342784
95,Restaurante Español,Restaurante Lakasa,40.440735363841156,-3.7007667352654936
96,Restaurante Español,Cabreira,40.42735906133265,-3.703984753046375
97,Restaurante Español,Cañadío,40.43317244542708,-3.6750356626014846
98,Restaurante Español,Castelados,40.42070698286369,-3.679090486759312
99,Restaurante Español,Lamucca,40.42316034658215,-3.704059721786604
100,Restaurante Español,El Pimiento Verde,40.428865543369945,-3.715401404418008
101,Restaurante Español,Cuevas El Secreto,40.41571802886517,-3.7026156381668383
102,Restaurante Español,El Gran Barril,40.42455179459415,-3.6731258506053215
103,Restaurante Español,Makkila Serrano,40.435157917226896,-3.686353353436428
104,Restaurante Español,TreZe Restaurante & Bar,40.427188476455505,-3.678429449556118
105,Restaurante Español,la gaditana,40.42486448041017,-3.670859723201479
106,Restaurante Español,O Pazo de Lugo,40.407589,-3.696473
107,Restaurante Español,La Casa del Abuelo,40.4158078467863,-3.7015932511078464
108,Restaurante Español,La Antoñita,40.4130849147541,-3.7085505691060217
109,Restaurante Español,Casa Benigna,40.44809073514549,-3.674226588620277
110,Restaurante Español,Mallorca,40.42120479582698,-3.688435136949225
111,Restaurante Español,ORIO Fuencarral,40.42374791814849,-3.7007171665504197
112,Restaurante Español,Restaurante El Urogallo,40.418807569928816,-3.734702654873999
113,Restaurante Español,Puerto Lagasca,40.431219885426884,-3.6851105188799234
114,Restaurante Español,Okafú,40.42373014673907,-3.6836658076540942
115,Restaurante Español,Lateral,40.41457050395633,-3.701133477680609
116,Restaurante Español,En Busca del Tiempo,40.415625674100674,-3.7026008957413463
117,Restaurante Español,KultO,40.41838587249439,-3.678222894465272
118,Restaurante Español,Casa Mingo,40.42482903955803,-3.725446671900649
119,Restaurante Español,Sagardi Castellana,40.427910078496474,-3.6899738493773575
120,Restaurante Español,La Tasquita de Enfrente,40.421278637837744,-3.703591776077448
121,Restaurante Español,InClan Brutal Bar,40.41502338061646,-3.701864366144517
122,Restaurante Español,La Máquina de Chamberí,40.44009910412479,-3.699192310387631
123,Restaurante Español,Mesón Txistu,40.462533582532714,-3.6935548164165515
124,Restaurante Español,La Casita del Pradal,40.45850905045048,-3.6553703632754124
125,Restaurante Español,Rosi La Loca,40.415821011717526,-3.702954604432628
126,Restaurante Español,De María,40.46340844911063,-3.6882601044052623
127,Restaurante Español,Casa de Valencia,40.429916808561934,-3.722415498649063
128,Restaurante Español,El Qüenco de Pepa,40.460250549345105,-3.684550516431476
129,Restaurante Español,Restaurante Rías Bajas,40.442597583525774,-3.6713163349261633
130,Restaurante Español,Viavélez,40.452314878141024,-3.698101601378815
131,Restaurante Español,La Ancha,40.449069485879505,-3.67765932432278
132,Restaurante Español,Ondiñas do Mendo,40.45688307624961,-3.7051649232278328
133,Restaurante Español,Paraíso del Jamon,40.417761417161714,-3.708355925075935
134,Restaurante Español,Casa Juan,40.464015,-3.69317
135,Restaurante Español,El Hórreo Asturiano,40.46238984809028,-3.6876584378337895
136,Restaurante Español,El Cacique,40.46258697891609,-3.685273363777068
137,Restaurante Español,Macarena Madrid,40.390632399999994,-3.6912615999999616
138,Restaurante Español,Casa Labra,40.41715,-3.7045142999999996
139,Restaurante Español,El Escondite,40.42236354072943,-3.6859754610885864
140,Restaurante Español,La Raquetista,40.42046271831923,-3.6771653141330463
141,Restaurante Español,Mercado de San Ildefonso,40.424230106070134,-3.700819251110139
142,Restaurante Español,Casa Lobo,40.451619980016424,-3.6497486811054713
143,Restaurante Español,Alimentación Quiroga,40.41375972219944,-3.699457458558817
144,Restaurante Español,Carmen Bar,40.42798439468249,-3.6861649448167486
145,Restaurante Español,Casa Dani,40.42709585947917,-3.6857193669863895
146,Restaurante Español,Laredo,40.420312607236255,-3.675158669395069
147,Restaurante Español,Loreto Coffee-Bar,40.42189368778602,-3.7044925983224224
148,Restaurante Español,Urrechu,40.419435256344926,-3.796979972262077
149,Restaurante Español,Juan Raro,40.407007881585116,-3.701080581925
150,Restaurante Español,Vivares,40.42239625203632,-3.699420851765258
151,Restaurante Español,Platea Madrid,40.426083288965,-3.68866416486341
152,Restaurante Español,La Bobia,40.411389879279064,-3.7076682972878494
153,Restaurante Español,La Tita Rivera,40.4223637850214,-3.700369187656969
154,Restaurante Español,Sala de Despiece,40.43791464602439,-3.699404489286633
155,Restaurante Español,O'Buraco,40.439775,-3.676111
156,Restaurante Español,El Recuerdo,40.44722910729116,-3.6985534333258654
157,Restaurante Español,Matador,40.4146306440801,-3.7029469756383695
158,Restaurante Español,Restaurante Ferreiro,40.42170061418621,-3.721648614221445
159,Restaurante Español,Jaizkibel,40.43888537380006,-3.6226297293835623
160,Restaurante Español,Trasgu,40.39744996061972,-3.620755577527213
161,Restaurante Español,Cervecería Jarritus,40.43027092237046,-3.6643420677700576
162,Restaurante Español,Restaurante Triana,40.419663858612644,-3.676106334700902
163,Restaurante Español,Ten Con Ten,40.42788094496709,-3.6884764005263433
164,Restaurante Español,La Pequeña Graná,40.39957392916725,-3.698549973932148
165,Restaurante Español,La Cumbre,40.437495375777424,-3.793065879931444
166,Restaurante Español,La Musa Latina,40.41283455101768,-3.711767160452701
167,Restaurante Español,El Capataz,40.44922481855915,-3.694212215458132
168,Restaurante Español,La Tahona,40.45743209541343,-3.6927756620396965
169,Restaurante Español,Alma Cheli,40.437099834696326,-3.699573791659644
170,Restaurante Español,José Luis,40.44066774463155,-3.7154765342808393
171,Restaurante Español,Jurucha,40.42775970528889,-3.685761676825428
172,Restaurante Español,Taberna Cazorla,40.431385118848354,-3.678092538018028
173,Restaurante Español,Lateral,40.423134880927655,-3.7008173605012677
174,Restaurante Español,Restaurante Orgaz,40.454565853531776,-3.6223531108215696
175,Restaurante Italiano,Ôven Mozzarella Bar,40.41924524133954,-3.697850087792749
176,Restaurante Italiano,Pizzaiolo,40.42379534723904,-3.6985973307228566
177,Restaurante Italiano,La Tavernetta,40.426076359147174,-3.69415593953856
178,Restaurante Italiano,Pizzeria Italiana Piccolo Diavolo,40.4115292313695,-3.6955958500470047
179,Restaurante Italiano,Nina Pasta Bar,40.409508,-3.7088362999999998
180,Restaurante Italiano,Trattoria Malatesta,40.416788000000004,-3.707182
181,Restaurante Italiano,la saletta,40.41163590801957,-3.6986855712936575
182,Restaurante Italiano,Fellina,40.430752000000005,-3.6942720000000002
183,Restaurante Italiano,Numa,40.42332677352945,-3.6836398220709303
184,Restaurante Italiano,Trattoria In Crescendo,40.39458232012004,-3.698388094216957
185,Restaurante Italiano,Trattoria Arcangelo,40.41336961522739,-3.690264245401984
186,Restaurante Italiano,Flavia Restaurante & Bar,40.422473564482544,-3.689587219885726
187,Restaurante Italiano,Trattoria Popolare,40.427535999999996,-3.700076
188,Restaurante Italiano,La Mucca,40.427174,-3.701826
189,Restaurante Italiano,Don Giovanni,40.407647999999995,-3.680188
190,Restaurante Italiano,Orsomatto,40.43401289997741,-3.715631961822509
191,Restaurante Italiano,Grosso Napoletano,40.42602629298818,-3.677053507474485
192,Restaurante Italiano,La Tagliatella,40.419733347994544,-3.7067352654711048
193,Restaurante Italiano,Pizzería Vesuvio,40.4205749566079,-3.700829195519843
194,Restaurante Italiano,Bosco de Lobos,40.424150785649374,-3.699013994079728
195,Restaurante Italiano,Matteo Cucina Italiana,40.427054401800795,-3.6857014357925983
196,Restaurante Italiano,Aió,40.42245957839195,-3.7038750154039377
197,Restaurante Italiano,Trattoria Manzoni,40.43970755160355,-3.6994823994839
198,Restaurante Italiano,Grosso Napoletano,40.433806482172656,-3.698192419929712
199,Restaurante Italiano,Numa Pompilio,40.423322999999996,-3.684077
200,Restaurante Italiano,Restaurante A vÁnvera,40.43981959802888,-3.692768587460466
201,Restaurante Italiano,Gioia Restaurante,40.422075,-3.6985900000000003
202,Restaurante Italiano,Anema e Core,40.41798081014006,-3.7083301999038505
203,Restaurante Italiano,Ôven Mozzarella Bar,40.40957081975896,-3.693256875486928
204,Restaurante Italiano,Reginella,40.4449790213537,-3.6957598243400582
205,Restaurante Italiano,Mercato Ballaró,40.43101226275812,-3.696988579668016
206,Restaurante Italiano,Propaganda,40.420922,-3.6973300000000004
207,Restaurante Italiano,Trattoria Pulcinella,40.42462332137474,-3.696495703869272
208,Restaurante Italiano,Accademia Del Gusto,40.44291207911045,-3.6962358102437545
209,Restaurante Italiano,Regno di Napoli Madrid,40.42787497934474,-3.7035077318229948
210,Restaurante Italiano,La Mafia se sienta a la mesa,40.425704898432215,-3.6889452797866547
211,Restaurante Italiano,Il Piccolino Della Farfalla,40.41404179984918,-3.700965423239417
212,Restaurante Italiano,La Pasa,40.42709975350565,-3.7065657394546836
213,Restaurante Italiano,La gula,40.42561108082784,-3.702243619772064
214,Restaurante Italiano,Pizza Napoli,40.44868427705434,-3.674608511069212
215,Restaurante Italiano,Oliveto,40.40971280938963,-3.696233463330332
216,Restaurante Italiano,Casa Marco,40.43163197440936,-3.7157343735980213
217,Restaurante Italiano,La Piperna,40.464159,-3.6931199999999995
218,Restaurante Italiano,La Pentola Magica,40.405021000000005,-3.6827010000000002
219,Restaurante Italiano,L'Isola Bella,40.42521495544206,-3.70322613250368
220,Restaurante Italiano,La Nonna,40.456044386794154,-3.6887879251383238
221,Restaurante Italiano,Premiata Fornería Ballaro,40.437753127606506,-3.6999572383017747
222,Restaurante Italiano,Ti amo,40.47614256104356,-3.7069891339355134
223,Restaurante Italiano,otto e undici,40.44184462582591,-3.698344121198792
224,Restaurante Italiano,Trattoria La Famiglia,40.400662132957294,-3.7516301931197833
225,Restaurante Italiano,Passaparola,40.38803168437286,-3.7658997381749333
226,Restaurante Italiano,Novecento,40.39203801252386,-3.755396432561904
227,Restaurante Italiano,Grazie Mille Kitchen Bar,40.41619934033112,-3.7075299017429737
228,Restaurante Italiano,Pappone Trattoria,40.44403,-3.6543282999999995
229,Restaurante Italiano,La Temeraria,40.41173973875753,-3.7002843618392944
230,Restaurante Italiano,Maruzzella,40.44651099762922,-3.699573902625645
231,Restaurante Italiano,A'Fenestella,40.46818813882213,-3.638646887029549
232,Restaurante Italiano,trattoria La Forchetta,40.46542388075185,-3.692187662699696
