,Identificador,Nombre,Latitud,Longitud
82,Train Station,Vía 1,40.4454857743293,-3.6917278357164043
83,Train Station,Cercanías Zarzaquemada,40.340820045764026,-3.7482100725173946
84,Train Station,Vía 1,40.37352165311137,-3.680668843098771
85,Train Station,AVE 05110 Madrid-Valencia,40.36456983130922,-3.6769245383193527
86,Train Station,Tunel de la Risa I,40.4691428106051,-3.683596131748146
87,Train Station,alvia madrid-santander,40.47268743536897,-3.6809660220301135
88,Train Station,Metro Nuevos Ministerios,40.44619324375705,-3.6923790149464097
89,Train Station,Alvia Madrid-Bilbao-Hendaya,40.473210807433816,-3.6809462100469825
90,Train Station,Civis Chamartin-Guadalajara,40.47718463721672,-3.679871421603532
91,Train Station,Vía 21,40.47282612803496,-3.6811085336172926
92,Train Station,Vía 20,40.47284823404919,-3.681037027999557
93,Train Station,Vía 19,40.47297888138322,-3.681273376675244
94,Train Station,Vía 17,40.47302011353734,-3.681331872940063
95,Train Station,Vía 12,40.47308152356837,-3.6816297279537653
96,Train Station,Vía 7,40.47324076122579,-3.6823281144945104
97,Train Station,Vía 15,40.473119425922384,-3.681382075470209
98,Train Station,Vía 14,40.47315268392694,-3.681520760804332
99,Train Station,Vía 11,40.473220077892734,-3.681788226180184
